roomid,upuid,upname,roomname,uname,timestamp,content
"","","","","诺的草莓甜心派",1783255931,"imsbで草"
"","","","","诺的草莓甜心派",1783255900,"下次喊鱼糕吧鱼糕新签证下来了（算盘珠子）"
"","","","","诺的草莓甜心派",1783255825,"想要分身"
"","","","","诺的草莓甜心派",1783255821,"时间怎么过的这么快"
"","","","","诺的草莓甜心派",1783255571,"笑死了"
"","","","","诺的草莓甜心派",1783255568,"我点了14次下单拍了3个"
"","","","","诺的草莓甜心派",1783255556,"可能还有吧快去看看（？）"
"","","","","诺的草莓甜心派",1783255498,"受你一靠子"
"","","","","诺的草莓甜心派",1783255478,"我不行了"
"","","","","诺的草莓甜心派",1783255363,"哦哦哦哦哦哦被吃掉了（？）"
"","","","","鱼糕今天困了喵",1783255267,"兑换码真完蛋了"
"","","","","鱼糕今天困了喵",1783255259,"钥匙卡还能卖啊"
"","","","","鱼糕今天困了喵",1783255225,"最良心"
"","","","","鱼糕今天困了喵",1783255222,"这回你ns2钥匙卡成行业标杆了"
"","","","","鱼糕今天困了喵",1783255148,"真是4mm了新游戏实体版是空盒子加兑换码"
"","","","","鱼糕今天困了喵",1783255135,"反正我不买"
"","","","","鱼糕今天困了喵",1783255122,"参考文献：Dominos UK"
"","","","","鱼糕今天困了喵",1783255018,"ps就是4mm"
"","","","","鱼糕今天困了喵",1783254965,"下去自己走喵"
"","","","","鱼糕今天困了喵",1783254957,"站我肩膀上吗 爽死了"
"","","","","鱼糕今天困了喵",1783254936,"住初始任务小屋（）"
"","","","","鱼糕今天困了喵",1783254887,"鱼家来了"
"","","","","鱼糕今天困了喵",1783254877,"yu？"
"","","","","鱼糕今天困了喵",1783254866,"鱼糕太坏了"
"","","","","鱼糕今天困了喵",1783254862,"都怪我喵"
"","","","","鱼糕今天困了喵",1783254853,"她就好像是被我关太久了刚从宝可梦精灵球里被放出来"
"","","","","鱼糕今天困了喵",1783254816,"rui说是"
"","","","","鱼糕今天困了喵",1783254770,"蒸蚌！"
"","","","","鱼糕今天困了喵",1783254745,"gen3"
"","","","","鱼糕今天困了喵",1783254725,"我去 原来你会啊 不早说（）"
"","","","","鱼糕今天困了喵",1783254698,"无（wu2）艮"
"","","","","鱼糕今天困了喵",1783254666,"来我家试玩"
"","","","","鱼糕今天困了喵",1783254651,"诺 我有za"
"","","","","鱼糕今天困了喵",1783254623,"哪里有鸡煲"
"","","","","鱼糕今天困了喵",1783254597,"7层太吓人了 有点干"
"","","","","鱼糕今天困了喵",1783254556,"不到上海吧 还有点距离"
"","","","","鱼糕今天困了喵",1783254533,"还有章鱼"
"","","","","鱼糕今天困了喵",1783254527,"“200”"
"","","","","鱼糕今天困了喵",1783254478,"7层传说来了"
"","","","","鱼糕今天困了喵",1783254434,"有人把香芋派放我面前我会跟着走两百公里"
"","","","","鱼糕今天困了喵",1783254411,"我是真爱吃香芋派"
"","","","","鱼糕今天困了喵",1783254393,"香芋派在里面吗"
"","","","","鱼糕今天困了喵",1783254388,"坏了 不记得有啥了"
"","","","","鱼糕今天困了喵",1783254266,"穿越when 我要拐走"
"","","","","鱼糕今天困了喵",1783254182,"真的好看"
"","","","","鱼糕今天困了喵",1783253927,"就是那个"
"","","","","鱼糕今天困了喵",1783253863,"1+1"
"","","","","鱼糕今天困了喵",1783253860,"还有随心配"
"","","","","鱼糕今天困了喵",1783253846,"还有接头异人"
"","","","","鱼糕今天困了喵",1783253811,"这个我真要"
"","","","","鱼糕今天困了喵",1783253806,"我要🦵🏻"
"","","","","鱼糕今天困了喵",1783253775,"我学习一下"
"","","","","鱼糕今天困了喵",1783253764,"哦？"
"","","","","鱼糕今天困了喵",1783253660,"会的"
"","","","","鱼糕今天困了喵",1783253652,"艾克佐迪亚来了"
"","","","","鱼糕今天困了喵",1783253632,"总不能下半身诺就不是诺了吧（）"
"","","","","鱼糕今天困了喵",1783253621,"诺你这么想 上半身诺也是诺 下半身诺也是诺"
"","","","","鱼糕今天困了喵",1783253579,"哎不对 诺在这边直播 我如何请🦵🏻🫚出山"
"","","","","鱼糕今天困了喵",1783253563,"我是🦵🏻🫚粉"
"","","","","鱼糕今天困了喵",1783253490,"或者带个补光板（）"
"","","","","鱼糕今天困了喵",1783253393,"对背景测就这样"
"","","","","鱼糕今天困了喵",1783253385,"要对人脸测光（）"
"","","","","鱼糕今天困了喵",1783253360,"我家小美女"
"","","","","鱼糕今天困了喵",1783253338,"送我吧"
"","","","","鱼糕今天困了喵",1783253262,"废片送我"
"","","","","鱼糕今天困了喵",1783253254,"高铁站地下通道坏事做尽"
"","","","","鱼糕今天困了喵",1783253240,"你知道吗我急死了"
"","","","","鱼糕今天困了喵",1783253233,"我好急"
"","","","","鱼糕今天困了喵",1783253228,"我本来选的47"
"","","","","鱼糕今天困了喵",1783253224,"bur我网卡了"
"","","","","鱼糕今天困了喵",1783253104,"速吃复数"
"","","","","鱼糕今天困了喵",1783253100,"速买"
"","","","","鱼糕今天困了喵",1783253097,"D"
"","","","","鱼糕今天困了喵",1783177575,"一开疯狂盾我 盾我15分钟"
"","","","","鱼糕今天困了喵",1783177548,"抢的人太多了吧"
"","","","","鱼糕今天困了喵",1783177477,"我去那园长坏事做尽"
"","","","","鱼糕今天困了喵",1783177437,"笑死了 满分"
"","","","","鱼糕今天困了喵",1783177414,"应聘了直接跑路是吧"
"","","","","鱼糕今天困了喵",1783177136,"三天"
"","","","","鱼糕今天困了喵",1783176979,"谢谢清天赞助的一箱梨子~"
"","","","","鱼糕今天困了喵",1783173851,"加我我就要当全线勾了喵"
"","","","","鱼糕今天困了喵",1783173834,"哦那反正正常别加喵"
"","","","","鱼糕今天困了喵",1783173767,"数字哥还挺多的"
"","","","","鱼糕今天困了喵",1783173761,"哪个数字哥"
"","","","","鱼糕今天困了喵",1783173743,"她聊的好开心"
"","","","","鱼糕今天困了喵",1783173704,"南京四五六七八九线城市"
"","","","","鱼糕今天困了喵",1783173679,"我是乡毋宁"
"","","","","鱼糕今天困了喵",1783173614,"好多juju"
"","","","","鱼糕今天困了喵",1783173574,"下楼看看"
"","","","","鱼糕今天困了喵",1783173570,"依旧足不出户"
"","","","","鱼糕今天困了喵",1783173204,"诺是不是没理解苦力怕的梗在哪里（）"
"","","","","鱼糕今天困了喵",1783173085,"包像的"
"","","","","鱼糕今天困了喵",1783173080,"我cos印度人"
"","","","","鱼糕今天困了喵",1783173057,"衣服没湿过"
"","","","","鱼糕今天困了喵",1783173031,"汗刚出一点也蒸发完了"
"","","","","鱼糕今天困了喵",1783173015,"约等于就是沙漠其实是"
"","","","","鱼糕今天困了喵",1783173002,"骗你的没喝够"
"","","","","鱼糕今天困了喵",1783172983,"蒸发这一块 烤人这一块"
"","","","","鱼糕今天困了喵",1783172967,"我今天喝了6升水"
"","","","","鱼糕今天困了喵",1783172925,"喝水诺 喝水"
"","","","","鱼糕今天困了喵",1783172899,"不包准=包不准"
"","","","","鱼糕今天困了喵",1783172845,"失望（低头）"
"","","","","鱼糕今天困了喵",1783172826,"皇叔店（？）"
"","","","","鱼糕今天困了喵",1783172749,"我发动了 天赋复制 复制了 诺 的 粤语 效果拔群！"
"","","","","鱼糕今天困了喵",1783172625,"诺你好像跟你的嘴不是很熟啊"
"","","","","鱼糕今天困了喵",1783172609,"笑死了"
"","","","","鱼糕今天困了喵",1783172561,"还有我最爱的章鱼环节"
"","","","","鱼糕今天困了喵",1783172506,"bao4 tian3 tian1 wu4"
"","","","","鱼糕今天困了喵",1783172492,"我会的"
"","","","","鱼糕今天困了喵",1783172489,"暴殄天物"
"","","","","鱼糕今天困了喵",1783172470,"其实是境外sc直接进审核"
"","","","","鱼糕今天困了喵",1783172453,"我是后背"
"","","","","鱼糕今天困了喵",1783167503,"来个总督吧 包好看的"
"","","","","鱼糕今天困了喵",1783167474,"笑死我了 美女你谁是我每日任务"
"","","","","鱼糕今天困了喵",1783089975,"现在他们在问这个神秘的诺是谁"
"","","","","鱼糕今天困了喵",1783089958,"这几天我故意出去瞎逛 有十几个人看到了我的橙色牌子"
"","","","","鱼糕今天困了喵",1783089612,"溜我啊 我本来就是"
"","","","","鱼糕今天困了喵",1783089447,"我给你带个猫饼"
"","","","","鱼糕今天困了喵",1783089431,"？很奇怪的要求 但是你提醒我 我可以满足"
"","","","","鱼糕今天困了喵",1783089098,"然后就掏出这个了"
"","","","","鱼糕今天困了喵",1783089089,"bur其实是我寻思忘了原来头像是哪个了"
"","","","","鱼糕今天困了喵",1783088698,"十月份出dlc咯 pokopia扩展海下咯"
"","","","","鱼糕今天困了喵",1783088583,"我反驳 诺是神"
"","","","","鱼糕今天困了喵",1783088298,"好耶"
"","","","","鱼糕今天困了喵",1783088272,"我是后背"
"","","","","鱼糕今天困了喵",1783087984,"加麻大还有神秘蘑菇呢"
"","","","","鱼糕今天困了喵",1783087972,"十五分钟"
"","","","","鱼糕今天困了喵",1783087969,"消失一下 不到半小时回来喵"
"","","","","鱼糕今天困了喵",1783087897,"对的"
"","","","","鱼糕今天困了喵",1783087894,"看着很像粉听着很像粉"
"","","","","鱼糕今天困了喵",1783087828,"也不知道谁想出来的这玩意笑死了"
"","","","","鱼糕今天困了喵",1783087820,"我想起来有一种白白的糖 装在吸管里的"
"","","","","鱼糕今天困了喵",1783087682,"很难见到 所以美女你谁一下"
"","","","","鱼糕今天困了喵",1782931007,"即将变成不可攻略怎么办"
"","","","","鱼糕今天困了喵",1782930954,"困"
"","","","","鱼糕今天困了喵",1782930438,"睡不着睡不着睡不着"
"","","","","鱼糕今天困了喵",1782930424,"[大哭]"
"","","","","鱼糕今天困了喵",1782930371,"头上热热的"
"","","","","鱼糕今天困了喵",1782930365,"怎么天在下地在上 天越小地越大了"
"","","","","鱼糕今天困了喵",1782930323,"我一直在哭"
"","","","","鱼糕今天困了喵",1782930317,"没录喵"
"","","","","鱼糕今天困了喵",1782930310,"没有"
"","","","","鱼糕今天困了喵",1782930274,"留回放吧我什么都会做的"
"","","","","鱼糕今天困了喵",1782930110,"想看思考三分钟"
"","","","","鱼糕今天困了喵",1782930001,"羡慕被子"
"","","","","鱼糕今天困了喵",1782929964,"six seven"
"","","","","鱼糕今天困了喵",1782929940,"6767676767"
"","","","","鱼糕今天困了喵",1782929901,"我去把我忘了我哭死呜呜呜呜呜"
"","","","","鱼糕今天困了喵",1782929867,"你在我房间里面加了什么怎么身上热热的"
"","","","","鱼糕今天困了喵",1782929700,"她就这样又忘记了pld（）"
"","","","","鱼糕今天困了喵",1782929674,"325"
"","","","","鱼糕今天困了喵",1782929605,"投喂 你真好看"
"","","","","鱼糕今天困了喵",1782929531,"投喂 心动盲盒 爆出 电影票🎫*1"
"","","","","鱼糕今天困了喵",1782929299,"1100不出的概率是10%"
"","","","","鱼糕今天困了喵",1782929289,"其实是我太眉笔"
"","","","","鱼糕今天困了喵",1782929253,"戒堵小故事"
"","","","","鱼糕今天困了喵",1782929208,"1100盒"
"","","","","鱼糕今天困了喵",1782929161,"完全失败！"
"","","","","鱼糕今天困了喵",1782929155,"并非1100r"
"","","","","鱼糕今天困了喵",1782929151,"1100个盒子"
"","","","","鱼糕今天困了喵",1782929132,"完全失败！"
"","","","","鱼糕今天困了喵",1782929126,"零蛋！"
"","","","","鱼糕今天困了喵",1782929121,"1100->0"
"","","","","鱼糕今天困了喵",1782929101,"要说城堡我就要说出我的眉笔概率了"
"","","","","鱼糕今天困了喵",1782929052,"送出⚓️*1"
"","","","","鱼糕今天困了喵",1782929017,"在本直播间开通了大航海"
"","","","","鱼糕今天困了喵",1782928966,"留吧"
"","","","","鱼糕今天困了喵",1782928961,"你看 盲盒说可以留"
"","","","","鱼糕今天困了喵",1782928952,"一定要留下来啊"
"","","","","鱼糕今天困了喵",1782928944,"不要啊"
"","","","","鱼糕今天困了喵",1782928889,"oiiiiii 签pld"
"","","","","鱼糕今天困了喵",1782928842,"贪心的来了"
"","","","","鱼糕今天困了喵",1782928833,"豆包豆包让99给我上总督"
"","","","","鱼糕今天困了喵",1782928788,"呜呜呜呜呜我错了我再也不要pld了一张都不要了我错了"
"","","","","鱼糕今天困了喵",1782928751,"要是做一只小猫就好了就不会被盲盒骗了"
"","","","","鱼糕今天困了喵",1782928733,"呜哇啊啊啊啊啊"
"","","","","鱼糕今天困了喵",1782928718,"我一直在哭"
"","","","","鱼糕今天困了喵",1782928684,"bur能赚一个吗我问了"
"","","","","鱼糕今天困了喵",1782928661,"！？亏亏？！"
"","","","","鱼糕今天困了喵",1782928654,"（？）"
"","","","","鱼糕今天困了喵",1782928648,"主包主包我更喜欢你前面那个拒绝的样子可以吗"
"","","","","鱼糕今天困了喵",1782928565,"豆包帮我把99桌上的拍立得全p成我的"
"","","","","鱼糕今天困了喵",1782928527,"豆包帮我生成一张99坐在桌前签拍立得的小视频"
"","","","","鱼糕今天困了喵",1782928474,"哦哦哦宝宝不哭喝奶奶🍼宝宝不哭喝奶奶🍼"
"","","","","鱼糕今天困了喵",1782928442,"睡着了做梦了"
"","","","","鱼糕今天困了喵",1782928406,"歌回！（）"
"","","","","鱼糕今天困了喵",1782928377,"99p怎么这么坏啊"
"","","","","鱼糕今天困了喵",1782928367,"99就这样签了一晚上拍立得不知道怎么签着签着还没签完"
"","","","","鱼糕今天困了喵",1782928292,"666取关了"
"","","","","鱼糕今天困了喵",1782928226,"原来不是 而是 吗…（低头）"
"","","","","鱼糕今天困了喵",1782928186,"我去不早说"
"","","","","鱼糕今天困了喵",1782928172,"诶对啊我没有我怕什么"
"","","","","鱼糕今天困了喵",1782928148,"现在退出直播间还来得及防牛嘛"
"","","","","鱼糕今天困了喵",1782928127,"！？牛牛？！"
"","","","","鱼糕今天困了喵",1782928055,"我们三个人把日子过好比什么都重要"
"","","","","鱼糕今天困了喵",1782928023,"还有贪心"
"","","","","鱼糕今天困了喵",1782927814,"我是百变怪"
"","","","","鱼糕今天困了喵",1782927784,"为什么复制不走 送我送我"
"","","","","鱼糕今天困了喵",1782927771,"天赋复制喵"
"","","","","鱼糕今天困了喵",1782927726,"这个我是真想要啊"
"","","","","鱼糕今天困了喵",1782927721,"万磁王技能组教学来一个"
"","","","","鱼糕今天困了喵",1782927630,"？！牛牛！？"
"","","","","鱼糕今天困了喵",1782927618,"？"
"","","","","鱼糕今天困了喵",1782927517,"哦哦哦对对对对的对的对的"
"","","","","鱼糕今天困了喵",1782927454,"欸欸欸"
"","","","","鱼糕今天困了喵",1782927412,"不行 我吃啥都得喝一口 底层代码"
"","","","","鱼糕今天困了喵",1782927371,"（）"
"","","","","鱼糕今天困了喵",1782927366,"吃馍片不喝水就太强大了点"
"","","","","鱼糕今天困了喵",1782927300,"想看思考3分钟环节"
"","","","","鱼糕今天困了喵",1782927280,"那很温柔了喵"
"","","","","鱼糕今天困了喵",1782927209,"还有人胳膊肘捅我镜片上了 气鼓鼓喵"
"","","","","鱼糕今天困了喵",1782927176,"我说漫展的手机小孩 我被十几个人肘飞了"
"","","","","鱼糕今天困了喵",1782927144,"底层代码*n"
